/////////////////🐋蓝鲸直播源，在开源的海洋里遨游/////////////////
*_********************_____*_****************_*******_************
|*|******************(_____|_)**************|*|*****(_)***********
|*|******____*____******_***_*____***____***|*|******_*_***_*____*
|*|*****/*_**|**_*\****|*|*|*|**_*\*/*_**|**|*|*****|*|*|*|*/*_**)
|*|____(*(*|*|*|*|*|___|*|*|*|*|*|*(*(*|*|**|*|_____|*|\*V*(*(/*/*
|_______)_||_|_|*|_(____/**|_|_|*|_|\_||*|**|_______)_|*\_/*\____)
***********************************(_____|************************      
//////////////免费使用，严禁商用，仅供学习，违者自负！////////////
////////////////////Github项目名：Lanjing_live////////////////////




央视频道,#genre#
澳门葡语,http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8
澳门葡语,http://61.244.22.4/ch2/ch2.live/index.m3u8
澳门葡语,http://61.244.22.5/ch2/ch2.live/chunklist_w1632175875.m3u8
澳门卫视,http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8
澳门卫视,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
亚美卫视,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
明珠台HD,http://iptv.tvfix.org/hls/pearl.m3u8
明珠台HD,http://iptv.tvfix.org/hls/pearl2.m3u8
明珠台HD,http://iptv.tvfix.org/hls/financenhk.m3u8
翡翠台HD,http://iptv.tvfix.org/hls/jade.m3u8
翡翠台HD,http://iptv.tvfix.org/hls/jade2.m3u8
TBVJ2,http://iptv.tvfix.org/hls/j2.m3u8
TBVJ2,http://iptv.tvfix.org/hls/j22.m3u8
有線新聞,rtmp://v3948069e.live.126.net/live/8ad6da5302022e3a8b67ccc9848614e/ggbox/index
无线新闻,http://51.222.193.143:10010/1
无线新闻,http://iptv.tvfix.org/hls/inews.m3u8
无线财经,http://51.222.193.143:10010/6
无线财经,http://iptv.tvfix.org/hls/finance.m3u8
ViuTV,http://iptv.tvfix.org/hls/viutv.m3u8
ViuTV6,http://iptv.tvfix.org/hls/viutv6.m3u8
RTHK31,http://iptv.tvfix.org/hls/rthk31.m3u8
RTHK32,http://iptv.tvfix.org/hls/rthk32.m3u8
香港国际财经台,http://iptv.tvfix.org/hls/hkibc.m3u8
香港开电视,http://iptv.tvfix.org/hls/opentv.m3u8
Now直播台,http://51.222.193.142:10011/8
Now新聞台,http://51.222.193.142:10011/9
天映经典,http://iptv.tvfix.org/hls/tyjd.m3u8
TVB星河,http://iptv.tvfix.org/hls/tvbxh2.m3u8
TVB星河,http://iptv.tvfix.org/hls/tvbxh.m3u8
美亚电影,http://iptv.tvfix.org/hls/mydy.m3u8
星空卫视,http://iptv.tvfix.org/hls/startv.m3u8
耀才財經台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
Animax,http://iptv.tvfix.org/hls/animax.m3u8
Animax(第2声道),http://iptv.tvfix.org/hls/animax2.m3u8
Hands Up Channel,http://iptv.tvfix.org/hls/kid.m3u8
Thrill,http://iptv.tvfix.org/hls/thrill.m3u8
Discovery,http://iptv.tvfix.org/hls/discovery.m3u8
国家地理,http://iptv.tvfix.org/hls/natlgeo.m3u8
Channel V,http://iptv.tvfix.org/hls/channelv.m3u8
星空卫视,http://iptv.tvfix.org/hls/startv.m3u8
Star Sports,http://iptv.tvfix.org/hls/starsports.m3u8
民視,rtmp://59.124.75.157/sat/tv051
台視,rtmp://59.124.75.157/sat/tv071
中視,rtmp://59.124.75.157/sat/tv091
華視,rtmp://59.124.75.157/sat/tv111
TVBS新聞,rtmp://59.124.75.157/sat/tv551
TVBS歡樂,rtmp://59.124.75.157/sat/tv421
TVBS亚洲台,http://iptv.tvfix.org/hls/tvbs.m3u8
TVBS新闻台,http://iptv.tvfix.org/hls/tvbsnews.m3u8
中天新闻,http://flv3948069e.live.126.net/live/dabadqdszbtest78612.flv
东森新闻,http://iptv.tvfix.org/hls/dsxw.m3u8
東森財經新聞,rtmp://59.124.75.157/sat/tv571
東森超視,rtmp://59.124.75.157/sat/tv521
东森电影,http://120.84.96.115:808/hls/32/index.m3u8
东森洋片,http://120.84.96.115:808/hls/33/index.m3u8
龙翔时代,http://120.84.96.115:808/hls/35/index.m3u8
三立都会台,http://59.125.101.187:8522/http/60.251.39.91:8081/hls/70/812/ch39.m3u8
緯來育樂,rtmp://59.124.75.157/sat/tv701
緯來體育,rtmp://59.124.75.157/sat/tv721
ELEVEN1,rtmp://59.124.75.157/sat/tv731
ELEVEN2,rtmp://59.124.75.157/sat/tv741
緯來日本,rtmp://59.124.75.157/sat/tv771
MOMO綜合,rtmp://59.124.75.157/sat/tv761
ELTA體育2,rtmp://59.124.75.157/sat/md011
ELEVEN2,rtmp://59.124.75.157/sat/md021
博斯網球,rtmp://59.124.75.157/sat/md031
ELTA體育3,rtmp://59.124.75.157/sat/md041
ELTA體育1,rtmp://59.124.75.157/sat/md051
民視,rtmp://59.124.75.138/sat/tv051
台視,rtmp://59.124.75.138/sat/tv071
中視,rtmp://59.124.75.138/sat/tv091
華視,rtmp://59.124.75.138/sat/tv111
TVBS新聞,rtmp://59.124.75.138/sat/tv551
TVBS歡樂,rtmp://59.124.75.138/sat/tv421
東森財經新聞,rtmp://59.124.75.138/sat/tv571
東森超視,rtmp://59.124.75.138/sat/tv521
緯來育樂,rtmp://59.124.75.138/sat/tv701
緯來體育,rtmp://59.124.75.138/sat/tv721
ELEVEN1,rtmp://59.124.75.138/sat/tv731
ELEVEN2,rtmp://59.124.75.138/sat/tv741
緯來日本,rtmp://59.124.75.138/sat/tv771
MOMO綜合,rtmp://59.124.75.138/sat/tv761
ELTA體育2,rtmp://59.124.75.138/sat/md011
ELEVEN2,rtmp://59.124.75.138/sat/md021
博斯網球,rtmp://59.124.75.138/sat/md031
ELTA體育3,rtmp://59.124.75.138/sat/md041
ELTA體育1,rtmp://59.124.75.138/sat/md051
大愛一臺,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛二臺,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
GoodTV 真情部落,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch3-2.m3u8
GoodTV 经典音乐,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
GoodTV 健康煮流,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch13-2.m3u8
GoodTV 共享观点,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch19-2.m3u8
GoodTV 爱旅行台,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8


电影轮播,#genre#
CHC动作电影,http://v.mp.haue.edu.cn/hls/chcatv.m3u8
CHC动作电影,http://39.134.19.252:6610/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8
CHC高清电影,http://39.134.19.252:6610/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://v.mp.haue.edu.cn/hls/chchd.m3u8
CHC家庭影院,http://39.134.19.252:6610/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://iptv.tvfix.org/hls/chctv.m3u8
CHC家庭影院,http://v.mp.haue.edu.cn/hls/chctv.m3u8
女神经典,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
军旅剧场,http://hpull.kktv8.com/livekktv/143960119/playlist.m3u8
亚洲影院,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8
黑莓电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
星光影视,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
周润发,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
周星驰,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
成龙,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
张国荣,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
郭富城,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
吴京,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
刘德华,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
杨幂,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
刘亦菲,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
古天乐,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
金庸频道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
喜剧联盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8
高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
每日科幻电影,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8
殭尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
TVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
新片放映厅,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
盗墓,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
高能烧脑时刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
爱情公寓,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8
军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
少林剧场,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8
神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8
黄金剧场,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8
追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
古龙作品集,http://117.148.179.160/PLTV/88888888/224/3221231657/index.m3u8
经典贺岁片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
每日荐影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
武侠剧场,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
抗战老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
红色谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665
每日科幻电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
武侠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
经典影视速看,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751
假期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
国际剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
经典放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/685902551
高分影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
成龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
周星驰影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
刘德华影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
古天乐影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
刘亦菲影视展播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
金庸频道,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
郭富城影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
张国荣影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
CUVA频道,http://112.74.200.9:88/tv000000/m3u8.php?/migu/712723873
神探狄仁杰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625574493
红楼剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625498432
爱情公寓,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367
云上电影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
盗墓方法论,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181
综艺现场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640581
萌宠大作战,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528180
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721
豆瓣电影,http://epg.112114.xyz/douyu/8770422
漫威电影,http://epg.112114.xyz/douyu/4282654
古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
成龙作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
郭富城影院,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
周星驰影院,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
午夜失眠剧场,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8
吴京作品集,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
每日科幻电影,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8
葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8
刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
刘亦菲影视展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
TVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
金庸频道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
新片放映厅,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
盗墓方法论,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
高能烧脑时刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
杨幂作品集,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
爱情公寓,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8
军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
SNH48剧场公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
红色谍战剧场,http://117.148.179.169/PLTV/88888888/224/3221231627/index.m3u8
少林剧场,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8
神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8
黄金剧场,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8
追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
古龙作品集,http://117.148.179.160/PLTV/88888888/224/3221231657/index.m3u8
经典贺岁片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
每日荐影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
武侠剧场,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8


景区直播,#genre#
峨眉山普贤菩萨,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8
宁夏大漠孤烟,http://gcksc.v.kcdnvip.com/gc/tjhh01_1/index.m3u8
映秀新城,http://gcbsc.v.live.baishancdnx.cn/gc/wcyxxc01_1/index.m3u8
福建华安土楼,http://gccncc.v.wscdns.com/gc/syns01_1/index.m3u8
梅州梅江,http://gctxyc.liveplay.myqcloud.com/gc/gllj01_1_md.m3u8
河南二七塔,http://gctxyc.liveplay.myqcloud.com/gc/xysrf_1_md.m3u8
鼓浪屿遥望厦门岛,http://gccncc.v.wscdns.com/gc/xymlh_1/index.m3u8
舟山东极岛,http://gctxyc.liveplay.myqcloud.com/gc/djd01_1_md.m3u8
福建三坊七巷,http://gcksc.v.kcdnvip.com/gc/hhdxg01_1/index.m3u8
武汉两江四岸,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8?contentid=2820180516001
﻿四川达古冰川,https://gccncc.v.wscdns.com/gc/ztx_1/index.m3u8?contentid=2820180516001
广西崇左白头猴国家级自然保护区,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
桂林象鼻山,https://gccncc.v.wscdns.com/gc/ztn_1/index.m3u8?contentid=2820180516001
广州塔和海心桥,https://gcalic.v.myalicdn.com/gc/ztb_1/index.m3u8?contentid=2820180516001
全国风景总览,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
黟县宏村月沼,https://gctxyc.liveplay.myqcloud.com/gc/yxhcyz_1/index.m3u8?contentid=2820180516001
黟县宏村南湖,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8?contentid=2820180516001
黟县西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001
黟县西递半山亭,https://gcalic.v.myalicdn.com/gc/yxxdbst_1/index.m3u8?contentid=2820180516001
黟县卢村远眺,https://gccncc.v.wscdns.com/gc/yxlcyt_1/index.m3u8?contentid=2820180516001
九寨沟,https://gctxyc.liveplay.myqcloud.com/gc/wygjt1_1/index.m3u8?contentid=2820180516001
南昌滕王阁,https://gccncc.v.wscdns.com/gc/wygjt2_1/index.m3u8?contentid=2820180516001
黄山始信峰,https://gctxyc.liveplay.myqcloud.com/gc/hssxf_1/index.m3u8?contentid=2820180516001
黄山卧云峰,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8?contentid=2820180516001
黄山梦笔生花,https://gccncc.v.wscdns.com/gc/hsmbsh_1/index.m3u8?contentid=2820180516001
黄山排云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8?contentid=2820180516001
黄山西海峡谷,https://gcalic.v.myalicdn.com/gc/hsxhdxg_1/index.m3u8?contentid=2820180516001
黄山光明顶,https://gccncc.v.wscdns.com/gc/hsgmd_1/index.m3u8?contentid=2820180516001
黄山信兴道,https://gccncc.v.wscdns.com/gc/hsyg_1/index.m3u8?contentid=2820180516001
黄山平天矼,https://gcalic.v.myalicdn.com/gc/hsptgz_1/index.m3u8?contentid=2820180516001
黄山飞来石,https://gccncc.v.wscdns.com/gc/hsptgy_1/index.m3u8?contentid=2820180516001
云台山红石硖,https://gcalic.v.myalicdn.com/gc/ytshsx_1/index.m3u8?contentid=2820180516001
泰山黄岘岭,https://gctxyc.liveplay.myqcloud.com/gc/taishan01_1/index.m3u8?contentid=2820180516001
泰山望人松,https://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8?contentid=2820180516001
泰山大观峰,https://gctxyc.liveplay.myqcloud.com/gc/taishan03_1/index.m3u8?contentid=2820180516001
泰山拱北石,https://gcalic.v.myalicdn.com/gc/taishan04_1/index.m3u8?contentid=2820180516001
济南千佛山望泉城,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8?contentid=2820180516001
泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8?contentid=2820180516001
泰山天街,https://gccncc.v.wscdns.com/gc/taishan07_1/index.m3u8?contentid=2820180516001
淳安界首渔港码头,https://gccncc.v.wscdns.com/gc/ytsxzg_1/index.m3u8?contentid=2820180516001
新疆红山,https://gccncc.v.wscdns.com/gc/ytsbjy_1/index.m3u8?contentid=2820180516001
远眺万佛顶,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8?contentid=2820180516001
武夷山玉女峰,https://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8?contentid=2820180516001
印象大红袍,https://gctxyc.liveplay.myqcloud.com/gc/wysyxdhp_1/index.m3u8?contentid=2820180516001
无锡惠山二茅峰望锡城,https://gctxyc.liveplay.myqcloud.com/gc/wysdhpcy_1/index.m3u8?contentid=2820180516001
张家界迷魂台,https://gccncc.v.wscdns.com/gc/zjjmht_1/index.m3u8?contentid=2820180516001
张家界水绕4门,https://gccncc.v.wscdns.com/gc/zjjsrsm_1/index.m3u8?contentid=2820180516001
张家界将军列队,https://gctxyc.liveplay.myqcloud.com/gc/zjjjjdl_1/index.m3u8?contentid=2820180516001
张家界阿凡达悬浮山,https://gcalic.v.myalicdn.com/gc/zjjafdxfs_1/index.m3u8?contentid=2820180516001
凤凰古城,https://gccncc.v.wscdns.com/gc/fhgcdgm_1/index.m3u8?contentid=2820180516001
凤凰古城南华山,https://gccncc.v.wscdns.com/gc/fhgcdnhs_1/index.m3u8?contentid=2820180516001
宠村月沼,https://gccncc.v.wscdns.com/gc/yxhcyz_1/index.m3u8?contentid=282018051600
重庆开州城区,https://gccncc.v.wscdns.com/gc/zsslsgc_1/index.m3u8?contentid=2820180516001
黄花城水长城1,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001
黄花城水长城2,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001
黄花城水长城3,https://gccncc.v.wscdns.com/gc/wgw03_1/index.m3u8?contentid=2820180516001
黄花城水长城4,https://gccncc.v.wscdns.com/gc/wgw04_1/index.m3u8?contentid=2820180516001
天津滨海新区,https://gccncc.v.wscdns.com/gc/ljgcszsnkgc_1/index.m3u8?contentid=2820180516001
天津滨海新区2,https://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8?contentid=2820180516001
吉安井冈山红旗广场,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8?contentid=2820180516001
峨眉云海日出,https://gctxyc.liveplay.myqcloud.com/gc/emsarm_1/index.m3u8?contentid=2820180516001
贡嘎雪山,https://gctxyc.liveplay.myqcloud.com/gc/emsyh_1/index.m3u8?contentid=2820180516001
太原长风商务区,https://gccncc.v.wscdns.com/gc/lsdfgfl_1/index.m3u8?contentid=2820180516001
悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001
张家界玻璃桥,https://gcalic.v.myalicdn.com/gc/hsxkssqdzrqj_1/index.m3u8?contentid=2820180516001
车八岭国家自然保护区,https://gcalic.v.myalicdn.com/gc/hsxkscj_1/index.m3u8?contentid=2820180516001
伊犁巩留县蝶湖公园,https://gctxyc.liveplay.myqcloud.com/gc/tyhjtynl_1/index.m3u8?contentid=2820180516001
重庆洪崖洞,https://gctxyc.liveplay.myqcloud.com/gc/tyhjtys_1/index.m3u8?contentid=2820180516001
南天一柱,https://gctxyc.liveplay.myqcloud.com/gc/tyhjntyz_1/index.m3u8?contentid=2820180516001
宁夏上滩村,https://gccncc.v.wscdns.com/gc/tyhjrys_1/index.m3u8?contentid=2820180516001
雪乡大石碑,https://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8?contentid=2820180516001
雪乡梦幻家园,https://gctxyc.liveplay.myqcloud.com/gc/mdjxxmhjyxj_1/index.m3u8?contentid=2820180516001
观景台,https://gccncc.v.wscdns.com/gc/mdjxxmhjygjt_1/index.m3u8?contentid=2820180516001
江西武功山云顶,https://gctxyc.liveplay.myqcloud.com/gc/jyg04_1/index.m3u8?contentid=2820180516001
嵌雪楼,https://gccncc.v.wscdns.com/gc/ljgcdsc_1/index.m3u8?contentid=2820180516001
﻿丹霞山丹梯铁锁,http://gctxyc.liveplay.myqcloud.com/gc/dxsdtts_1_md.m3u8
韶音亭,http://gctxyc.liveplay.myqcloud.com/gc/dxssyt_1_md.m3u8
坝达景点观景台,http://gccncc.v.wscdns.com/gc/hnttbdjd_1/index.m3u8
多依树景点,http://gcksc.v.kcdnvip.com/gc/hnttdysjd_1/index.m3u8
普高老寨,http://gctxyc.liveplay.myqcloud.com/gc/hnttpgsz_1_md.m3u8
老虎嘴,http://gccncc.v.wscdns.com/gc/hnttlhzjd_1/index.m3u8
山涧栈道,http://gcbsc.v.live.baishancdnx.cn/gc/lhssjzd_1/index.m3u8
七曲山风景区,http://gcbsc.v.live.baishancdnx.cn/gc/wysyxdhp_1/index.m3u8
山西省宋家沟村,http://gcalic.v.myalicdn.com/gc/wysdhpcy_1/index.m3u8
武夷山玉女峰,http://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8
华山,http://gccncc.v.wscdns.com/gc/hkhs01_1/index.m3u8
甘坑客家小镇,http://gcksc.v.kcdnvip.com/gc/szgk01_1/index.m3u
十八洞村,http://gcksc.v.kcdnvip.com/gc/sbd01_1/index.m3u8
桂林象山公园,http://gcksc.v.kcdnvip.com/gc/glxs01_1/index.m3u8
鼋头渚赏樱阁,http://gccncc.v.wscdns.com/gc/pshdxg01_1/index.m3u8
峡谷石林,http://gcalic.v.myalicdn.com/gc/pshdxg02_1/index.m3u8
内蒙古云计算信息园,http://gcksc.v.kcdnvip.com/gc/tyhjntyz_1/index.m3u8
宁夏回族上滩村,http://gctxyc.liveplay.myqcloud.com/gc/tyhjrys_1_md.m3u8
甘肃火星1号基地,http://gcksc.v.kcdnvip.com/gc/hgsylztpb_1/index.m3u8
六角亭瀑布,http://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
深圳世界之窗,http://gcalic.v.myalicdn.com/gc/sjzc01_1/index.m3u8
远眺贡嘎雪山,http://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8
普贤菩萨铜像,http://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
远眺万佛顶,http://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
凤凰古城东关门,http://gcksc.v.kcdnvip.com/gc/fhgcdgm_1/index.m3u8
凤凰古城南华山,http://gctxyc.liveplay.myqcloud.com/gc/fhgcdnhs_1_md.m3u8
芦村远眺,http://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
西递半山亭,http://gcalic.v.myalicdn.com/gc/yxxdbst_1/index.m3u8
西递牌坊,http://gcbsc.v.live.baishancdnx.cn/gc/yxxdpf_1/index.m3u8
宏村月沼,http://gcbsc.v.live.baishancdnx.cn/gc/yxhcyz_1/index.m3u8
云台山-小寨沟,http://gctxyc.liveplay.myqcloud.com/gc/ytsxzg_1_md.m3u8
云台山-百家岩,http://gccncc.v.wscdns.com/gc/ytsbjy_1/index.m3u8
云台山-红石峡,http://gcalic.v.myalicdn.com/gc/ytshsx_1/index.m3u8
福建宁德太姥山景区,http://gcksc.v.kcdnvip.com/gc/tms01_1/index.m3u8
